Id,VALUE_1,VALUE_2,VALUE_3,VALUE_4,VALUE_5,VALUE_6,VALUE_7,VALUE_8
22853,10719.60000000000,11035.04000000000,5885.48000000000,385.52000000000,347.36000000000,0.00000000000,12208.00000000000,0.00000000000
22854,14944.60000000000,19636.24000000000,2651.44000000000,691.40000000000,1640.28000000000,0.00000000000,1017.12000000000,0.00000000000
22855,15584.72000000000,18420.64000000000,3264.92000000000,614.68000000000,1379.68000000000,0.00000000000,1316.28000000000,0.00000000000
22856,12999.64000000000,10969.40000000000,11165.04000000000,847.20000000000,981.96000000000,0.00000000000,3617.88000000000,0.00000000000
22857,12518.56000000000,10454.32000000000,7925.28000000000,3222.68000000000,3656.52000000000,0.00000000000,2803.56000000000,0.00000000000
22858,15230.08000000000,11389.00000000000,5333.48000000000,3686.32000000000,4223.68000000000,0.00000000000,718.52000000000,0.00000000000
22859,6368.04000000000,5853.24000000000,15790.04000000000,3334.72000000000,4798.52000000000,0.00000000000,4436.40000000000,0.00000000000
22860,7455.48000000000,5615.64000000000,15424.68000000000,2649.88000000000,4955.68000000000,0.00000000000,4479.68000000000,0.00000000000
22861,10267.28000000000,3574.04000000000,17272.48000000000,1812.36000000000,3910.40000000000,0.00000000000,3744.44000000000,0.00000000000
22862,15513.44000000000,9196.40000000000,7572.16000000000,3333.72000000000,3250.48000000000,0.00000000000,1714.76000000000,0.00000000000
22863,16680.96000000000,11556.00000000000,6225.88000000000,3394.28000000000,2152.64000000000,0.00000000000,571.28000000000,0.00000000000
22864,9956.08000000000,9225.92000000000,9200.48000000000,3510.16000000000,5654.60000000000,0.00000000000,3033.76000000000,0.00000000000
22865,2326.28000000000,1777.52000000000,23320.00000000000,671.32000000000,2660.60000000000,0.00000000000,9825.28000000000,0.00000000000
22866,2899.68000000000,1231.60000000000,27769.56000000000,697.76000000000,2365.00000000000,0.00000000000,5617.48000000000,0.00000000000
22867,430.64000000000,299.36000000000,28861.00000000000,1336.60000000000,3164.64000000000,1245.20000000000,5243.52000000000,0.00000000000
22868,2290.80000000000,1382.28000000000,15141.84000000000,1288.40000000000,5476.96000000000,4449.84000000000,10551.00000000000,0.00000000000
22869,85.36000000000,143.00000000000,409.84000000000,71.24000000000,653.28000000000,38957.84000000000,260.40000000000,0.00000000000
22870,1256.32000000000,1210.76000000000,6139.52000000000,2125.08000000000,5023.00000000000,22262.16000000000,2564.32000000000,0.00000000000
22871,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,40580.92000000000,0.00000000000,0.00000000000
22872,5861.88000000000,3439.68000000000,18027.00000000000,1465.24000000000,7460.04000000000,999.68000000000,3327.60000000000,0.00000000000
